,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
19312,1654752643,20.46,53.61,1243,401,12918,19432,938.689,1.67,1.74,11.51,1.795,0.041,19312,1
19314,1654752645,20.456,53.68,1230,413,12926,19431,938.694,1.65,1.71,11.35,1.77,0.04,19314,1
19316,1654752647,20.451,53.82,1235,408,12919,19413,938.693,1.62,1.68,11.16,1.74,0.039,19316,1
19318,1654752649,20.446,53.88,1222,410,12917,19419,938.691,1.65,1.71,11.34,1.768,0.04,19318,1
19320,1654752651,20.442,53.96,1210,401,12919,19431,938.685,1.59,1.65,10.96,1.708,0.039,19320,1
19322,1654752653,20.437,53.25,1136,400,12936,19451,938.696,1.58,1.64,10.85,1.692,0.038,19322,1
19324,1654752655,20.432,51.49,1134,400,12934,19449,938.686,1.57,1.63,10.82,1.688,0.038,19324,1
19326,1654752657,20.427,50.25,1197,400,12930,19435,938.679,1.58,1.64,10.88,1.696,0.038,19326,1
19328,1654752659,20.423,49.47,1191,400,12923,19438,938.679,1.58,1.64,10.86,1.694,0.038,19328,1
19330,1654752661,20.418,48.92,1182,400,12928,19441,938.685,1.54,1.6,10.59,1.651,0.037,19330,1
19332,1654752663,20.413,48.59,1170,400,12924,19441,938.695,1.52,1.58,10.45,1.63,0.037,19332,1
19334,1654752665,20.408,48.34,1184,408,12918,19433,938.695,1.53,1.59,10.56,1.647,0.037,19334,1
19336,1654752667,20.403,48.2,1155,406,12925,19442,938.688,1.51,1.57,10.4,1.621,0.037,19336,1
19338,1654752669,20.398,47.99,1147,400,12924,19440,938.677,1.58,1.64,10.89,1.699,0.038,19338,1
19340,1654752671,20.393,47.86,1141,402,12923,19443,938.676,1.6,1.67,11.03,1.721,0.039,19340,1
19342,1654752673,20.388,47.71,1157,407,12922,19435,938.668,1.66,1.73,11.44,1.785,0.04,19342,1
19344,1654752675,20.383,47.64,1151,400,12916,19437,938.67,1.7,1.76,11.68,1.821,0.041,19344,1
19346,1654752677,20.378,47.53,1191,403,12923,19434,938.674,1.8,1.87,12.4,1.934,0.044,19346,1
19348,1654752679,20.373,47.46,1187,406,12919,19434,938.671,1.85,1.92,12.72,1.984,0.045,19348,1
19350,1654752681,20.367,47.38,1197,407,12926,19435,938.663,1.8,1.87,12.39,1.932,0.044,19350,1
19352,1654752683,20.362,48.15,1264,432,12906,19414,938.67,1.78,1.85,12.22,1.906,0.043,19352,1
19354,1654752685,20.357,49.8,1245,423,12919,19424,938.687,1.75,1.82,12.06,1.88,0.042,19354,1
19356,1654752687,20.352,50.93,1230,415,12918,19421,938.686,1.72,1.78,11.81,1.842,0.042,19356,1
19358,1654752689,20.346,51.75,1237,414,12915,19423,938.681,1.69,1.76,11.65,1.816,0.041,19358,1
19360,1654752691,20.341,52.28,1191,404,12923,19429,938.676,1.73,1.8,11.94,1.862,0.042,19360,1
19362,1654752693,20.336,52.64,1243,403,12922,19427,938.68,1.77,1.84,12.16,1.897,0.043,19362,1
19364,1654752695,20.33,52.89,1231,403,12914,19421,938.683,1.77,1.84,12.19,1.901,0.043,19364,1
19366,1654752697,20.325,53.14,1235,400,12922,19421,938.706,1.79,1.86,12.34,1.924,0.043,19366,1
19368,1654752699,20.319,53.26,1191,405,12921,19429,938.703,1.81,1.88,12.46,1.943,0.044,19368,1
19370,1654752701,20.314,53.42,1201,408,12920,19424,938.691,1.81,1.88,12.48,1.947,0.044,19370,1
19372,1654752703,20.308,53.49,1220,400,12920,19422,938.685,1.83,1.9,12.59,1.963,0.044,19372,1
19374,1654752705,20.303,53.66,1203,400,12924,19427,938.676,1.91,1.99,13.16,2.052,0.046,19374,1
19376,1654752707,20.297,53.73,1247,407,12916,19415,938.684,2.0,2.08,13.76,2.146,0.048,19376,1
19378,1654752709,20.291,53.83,1256,400,12925,19425,938.708,2.02,2.1,13.91,2.168,0.049,19378,1
19380,1654752711,20.286,53.93,1222,400,12930,19433,938.705,2.0,2.08,13.77,2.147,0.048,19380,1
19382,1654752713,20.28,53.15,1159,400,12941,19443,938.692,1.95,2.03,13.43,2.094,0.047,19382,1
19384,1654752715,20.274,51.43,1176,400,12932,19432,938.683,1.85,1.92,12.72,1.984,0.045,19384,1
19386,1654752717,20.268,50.23,1184,400,12926,19435,938.698,1.78,1.85,12.26,1.912,0.043,19386,1
19388,1654752719,20.262,49.48,1199,400,12927,19430,938.674,1.77,1.83,12.16,1.895,0.043,19388,1
19390,1654752721,20.257,48.93,1161,400,12930,19435,938.677,1.78,1.84,12.22,1.906,0.043,19390,1
19392,1654752723,20.251,48.6,1170,400,12929,19426,938.689,1.84,1.91,12.65,1.973,0.045,19392,1
19394,1654752725,20.245,48.39,1201,400,12924,19437,938.676,1.88,1.96,12.96,2.021,0.046,19394,1
19396,1654752727,20.239,48.15,1193,400,12924,19426,938.677,1.93,2.0,13.27,2.07,0.047,19396,1
19398,1654752729,20.233,48.0,1197,400,12926,19437,938.686,1.92,1.99,13.19,2.057,0.046,19398,1
19400,1654752731,20.227,47.9,1210,402,12924,19426,938.692,1.88,1.95,12.91,2.014,0.045,19400,1
19402,1654752733,20.221,47.76,1163,400,12927,19436,938.675,1.83,1.9,12.6,1.965,0.044,19402,1
19404,1654752735,20.214,47.66,1216,401,12924,19428,938.675,1.83,1.9,12.61,1.967,0.044,19404,1
19406,1654752737,20.208,47.55,1203,400,12923,19422,938.668,1.87,1.94,12.85,2.004,0.045,19406,1
19408,1654752739,20.202,47.5,1172,400,12929,19433,938.673,1.86,1.93,12.78,1.994,0.045,19408,1
19410,1654752741,20.196,47.45,1176,400,12925,19438,938.671,1.93,2.0,13.27,2.07,0.047,19410,1
19412,1654752743,20.19,48.13,1289,431,12912,19406,938.677,2.0,2.07,13.74,2.142,0.048,19412,1
19414,1654752745,20.183,49.82,1226,415,12923,19423,938.675,2.01,2.08,13.8,2.152,0.049,19414,1
19416,1654752747,20.177,50.96,1241,414,12914,19415,938.67,2.0,2.08,13.76,2.146,0.048,19416,1
19418,1654752749,20.171,51.77,1218,407,12926,19433,938.671,1.92,1.99,13.21,2.06,0.047,19418,1
19420,1654752751,20.164,52.31,1193,400,12925,19428,938.682,1.87,1.94,12.85,2.004,0.045,19420,1
19422,1654752753,20.158,52.63,1249,417,12921,19413,938.673,1.8,1.87,12.4,1.933,0.044,19422,1
19424,1654752755,20.151,52.9,1174,400,12922,19424,938.678,1.71,1.78,11.77,1.836,0.041,19424,1
19426,1654752757,20.145,53.09,1191,400,12924,19434,938.669,1.66,1.72,11.43,1.782,0.04,19426,1
19428,1654752759,20.138,53.29,1195,400,12922,19432,938.67,1.61,1.67,11.07,1.727,0.039,19428,1
19430,1654752761,20.132,53.48,1172,400,12930,19436,938.656,1.59,1.66,10.97,1.71,0.039,19430,1
19432,1654752763,20.125,53.58,1239,414,12916,19420,938.66,1.59,1.65,10.91,1.701,0.038,19432,1
19434,1654752765,20.118,53.7,1241,412,12922,19417,938.673,1.61,1.67,11.08,1.728,0.039,19434,1
19436,1654752767,20.112,53.82,1231,402,12926,19428,938.683,1.6,1.66,11.0,1.716,0.039,19436,1
19438,1654752769,20.105,53.91,1218,413,12919,19425,938.678,1.57,1.63,10.79,1.682,0.038,19438,1
19440,1654752771,20.098,53.98,1216,400,12926,19427,938.69,1.54,1.6,10.6,1.653,0.037,19440,1
19442,1654752773,20.091,53.21,1168,400,12933,19439,938.675,1.59,1.66,10.97,1.711,0.039,19442,1
19444,1654752775,20.084,51.45,1184,400,12932,19438,938.672,1.58,1.64,10.86,1.693,0.038,19444,1
19446,1654752777,20.078,50.25,1170,400,12929,19428,938.682,1.57,1.63,10.77,1.68,0.038,19446,1
19448,1654752779,20.071,49.46,1208,400,12927,19424,938.682,1.57,1.63,10.78,1.682,0.038,19448,1
19450,1654752781,20.064,48.91,1184,400,12932,19438,938.669,1.52,1.58,10.49,1.636,0.037,19450,1
19452,1654752783,20.057,48.59,1168,400,12929,19430,938.668,1.53,1.59,10.55,1.645,0.037,19452,1
19454,1654752785,20.05,48.33,1226,400,12925,19418,938.665,1.48,1.54,10.21,1.593,0.036,19454,1
19456,1654752787,20.043,48.13,1247,400,12924,19425,938.663,1.44,1.5,9.91,1.545,0.035,19456,1
19458,1654752789,20.036,47.99,1199,400,12923,19425,938.659,1.45,1.51,10.0,1.56,0.035,19458,1
19460,1654752791,20.028,47.84,1140,400,12930,19436,938.656,1.55,1.61,10.65,1.66,0.037,19460,1
19462,1654752793,20.021,47.71,1226,404,12924,19432,938.658,1.7,1.76,11.68,1.821,0.041,19462,1
19464,1654752795,20.014,47.65,1218,400,12923,19422,938.678,1.81,1.88,12.44,1.939,0.044,19464,1
19466,1654752797,20.007,47.52,1180,400,12929,19431,938.68,1.83,1.9,12.6,1.964,0.044,19466,1
19468,1654752799,20.0,47.44,1241,406,12921,19418,938.666,1.79,1.86,12.33,1.923,0.043,19468,1
19470,1654752801,19.992,47.38,1199,400,12926,19432,938.683,1.74,1.81,11.99,1.87,0.042,19470,1
19472,1654752803,19.985,48.12,1285,427,12911,19403,938.679,1.75,1.81,12.02,1.875,0.042,19472,1
19474,1654752805,19.978,49.82,1237,420,12917,19419,938.683,1.72,1.78,11.81,1.842,0.042,19474,1
19476,1654752807,19.97,50.94,1218,401,12919,19430,938.696,1.68,1.74,11.54,1.8,0.041,19476,1
19478,1654752809,19.963,51.72,1239,406,12925,19429,938.709,1.6,1.66,11.02,1.719,0.039,19478,1
19480,1654752811,19.955,52.29,1243,411,12919,19429,938.699,1.54,1.6,10.57,1.648,0.037,19480,1
19482,1654752813,19.948,52.63,1224,407,12922,19422,938.704,1.48,1.54,10.2,1.59,0.036,19482,1
19484,1654752815,19.94,52.91,1214,410,12918,19422,938.703,1.45,1.5,9.97,1.554,0.035,19484,1
19486,1654752817,19.933,53.12,1218,405,12924,19429,938.702,1.5,1.56,10.3,1.606,0.036,19486,1
19488,1654752819,19.925,53.28,1251,417,12915,19419,938.694,1.52,1.57,10.43,1.627,0.037,19488,1
19490,1654752821,19.917,53.45,1260,415,12919,19417,938.699,1.51,1.57,10.38,1.619,0.037,19490,1
19492,1654752823,19.909,53.56,1243,414,12917,19415,938.696,1.45,1.5,9.97,1.554,0.035,19492,1
19494,1654752825,19.902,53.65,1274,415,12917,19426,938.693,1.52,1.58,10.48,1.634,0.037,19494,1
19496,1654752827,19.894,53.8,1283,420,12922,19422,938.7,1.69,1.75,11.62,1.812,0.041,19496,1
19498,1654752829,19.886,53.89,1258,411,12918,19412,938.69,1.85,1.92,12.72,1.984,0.045,19498,1
19500,1654752831,19.878,53.92,1283,415,12914,19407,938.699,1.97,2.05,13.57,2.116,0.048,19500,1
19502,1654752833,19.87,53.19,1220,400,12933,19430,938.705,2.02,2.1,13.92,2.171,0.049,19502,1
19504,1654752835,19.862,51.43,1226,400,12928,19427,938.7,1.98,2.05,13.6,2.121,0.048,19504,1
19506,1654752837,19.854,50.21,1216,400,12926,19421,938.685,1.93,2.0,13.27,2.07,0.047,19506,1
19508,1654752839,19.846,49.44,1205,400,12926,19419,938.691,1.87,1.94,12.87,2.006,0.045,19508,1
19510,1654752841,19.838,48.96,1245,407,12925,19412,938.691,1.87,1.94,12.87,2.007,0.045,19510,1
19512,1654752843,19.83,48.56,1182,400,12934,19429,938.677,1.78,1.85,12.25,1.911,0.043,19512,1
19514,1654752845,19.822,48.33,1187,400,12924,19431,938.683,1.76,1.83,12.11,1.888,0.043,19514,1
19516,1654752847,19.814,48.15,1174,403,12924,19418,938.688,1.71,1.78,11.78,1.837,0.041,19516,1
19518,1654752849,19.806,47.97,1166,400,12923,19430,938.703,1.69,1.76,11.66,1.819,0.041,19518,1
19520,1654752851,19.798,47.85,1218,405,12924,19421,938.698,1.68,1.75,11.58,1.806,0.041,19520,1
19522,1654752853,19.789,47.75,1203,400,12925,19428,938.715,1.62,1.69,11.16,1.741,0.039,19522,1
19524,1654752855,19.781,47.6,1245,402,12928,19434,938.706,1.58,1.65,10.9,1.7,0.038,19524,1
19526,1654752857,19.773,47.54,1222,402,12922,19422,938.707,1.58,1.64,10.88,1.696,0.038,19526,1
19528,1654752859,19.764,47.45,1180,400,12926,19428,938.695,1.59,1.65,10.95,1.708,0.039,19528,1
19530,1654752861,19.756,47.42,1184,400,12929,19428,938.696,1.68,1.75,11.6,1.808,0.041,19530,1
19532,1654752863,19.747,48.13,1300,427,12909,19408,938.711,1.75,1.82,12.07,1.883,0.043,19532,1
19534,1654752865,19.739,49.8,1279,432,12914,19412,938.707,1.77,1.84,12.17,1.898,0.043,19534,1
19536,1654752867,19.73,50.97,1230,413,12919,19419,938.7,1.77,1.84,12.16,1.896,0.043,19536,1
19538,1654752869,19.722,51.74,1254,411,12922,19426,938.687,1.74,1.8,11.96,1.864,0.042,19538,1
19540,1654752871,19.713,52.31,1247,408,12919,19420,938.678,1.68,1.74,11.55,1.801,0.041,19540,1
19542,1654752873,19.704,52.66,1245,413,12915,19417,938.681,1.57,1.63,10.79,1.683,0.038,19542,1
19544,1654752875,19.696,52.91,1230,404,12921,19429,938.683,1.47,1.52,10.09,1.574,0.036,19544,1
19546,1654752877,19.687,53.15,1243,416,12915,19411,938.688,1.43,1.49,9.87,1.54,0.035,19546,1
19548,1654752879,19.678,53.29,1199,400,12921,19425,938.684,1.48,1.54,10.21,1.593,0.036,19548,1
19550,1654752881,19.669,53.46,1178,406,12926,19429,938.7,1.53,1.59,10.51,1.64,0.037,19550,1
19552,1654752883,19.661,53.61,1226,410,12921,19414,938.706,1.59,1.65,10.92,1.703,0.038,19552,1
19554,1654752885,19.652,53.75,1210,400,12927,19432,938.696,1.64,1.71,11.32,1.765,0.04,19554,1
19556,1654752887,19.643,53.81,1199,400,12923,19424,938.7,1.69,1.76,11.66,1.818,0.041,19556,1
19558,1654752889,19.634,53.9,1207,406,12917,19421,938.704,1.75,1.82,12.07,1.882,0.043,19558,1
19560,1654752891,19.625,53.97,1231,411,12922,19419,938.698,1.78,1.85,12.26,1.911,0.043,19560,1
19562,1654752893,19.616,53.26,1132,400,12940,19463,938.687,1.79,1.85,12.29,1.916,0.043,19562,1
19564,1654752895,19.607,51.51,1164,400,12940,19441,938.695,1.79,1.86,12.29,1.917,0.043,19564,1
19566,1654752897,19.598,50.31,1155,400,12935,19441,938.705,1.7,1.76,11.69,1.823,0.041,19566,1
19568,1654752899,19.588,49.48,1157,400,12929,19437,938.696,1.61,1.67,11.08,1.728,0.039,19568,1
19570,1654752901,19.579,48.97,1151,400,12932,19444,938.706,1.55,1.61,10.66,1.663,0.038,19570,1
19572,1654752903,19.57,48.64,1184,400,12925,19435,938.709,1.49,1.55,10.28,1.603,0.036,19572,1
19574,1654752905,19.561,48.37,1214,403,12920,19424,938.711,1.4,1.46,9.65,1.505,0.034,19574,1
19576,1654752907,19.551,48.2,1199,410,12922,19418,938.695,1.34,1.39,9.21,1.436,0.032,19576,1
19578,1654752909,19.542,48.02,1207,400,12925,19424,938.696,1.33,1.38,9.15,1.427,0.032,19578,1
19580,1654752911,19.533,47.86,1228,407,12921,19429,938.713,1.38,1.44,9.51,1.484,0.034,19580,1
19582,1654752913,19.523,47.75,1208,406,12930,19432,938.702,1.38,1.44,9.51,1.483,0.034,19582,1
19584,1654752915,19.514,47.66,1210,401,12922,19426,938.699,1.36,1.41,9.34,1.456,0.033,19584,1
19586,1654752917,19.504,47.54,1218,401,12928,19425,938.709,1.32,1.37,9.07,1.414,0.032,19586,1
19588,1654752919,19.495,47.48,1212,400,12929,19427,938.703,1.3,1.35,8.97,1.399,0.032,19588,1
19590,1654752921,19.485,47.4,1270,407,12922,19423,938.702,1.29,1.34,8.87,1.383,0.031,19590,1
19592,1654752923,19.476,48.15,1302,433,12909,19403,938.71,1.28,1.33,8.84,1.378,0.031,19592,1
19594,1654752925,19.466,49.84,1285,414,12910,19413,938.706,1.25,1.3,8.58,1.338,0.03,19594,1
19596,1654752927,19.456,51.0,1320,429,12912,19397,938.717,1.28,1.33,8.79,1.371,0.031,19596,1
19598,1654752929,19.446,51.78,1256,420,12917,19413,938.709,1.38,1.44,9.52,1.485,0.034,19598,1
19600,1654752931,19.437,52.28,1279,417,12916,19413,938.705,1.42,1.48,9.79,1.527,0.034,19600,1
19602,1654752933,19.427,52.66,1253,416,12923,19418,938.711,1.42,1.47,9.75,1.52,0.034,19602,1
19604,1654752935,19.417,52.93,1268,410,12920,19413,938.708,1.48,1.54,10.22,1.593,0.036,19604,1
19606,1654752937,19.407,53.18,1191,401,12925,19429,938.71,1.59,1.65,10.92,1.703,0.038,19606,1
19608,1654752939,19.397,53.35,1245,418,12919,19421,938.709,1.64,1.7,11.26,1.755,0.04,19608,1
19610,1654752941,19.387,53.49,1214,400,12925,19428,938.715,1.69,1.76,11.66,1.818,0.041,19610,1
19612,1654752943,19.377,53.6,1205,400,12927,19432,938.716,1.73,1.8,11.9,1.856,0.042,19612,1
19614,1654752945,19.367,53.75,1195,404,12926,19426,938.717,1.81,1.88,12.43,1.938,0.044,19614,1
19616,1654752947,19.357,53.83,1176,400,12928,19432,938.71,1.89,1.96,12.97,2.023,0.046,19616,1
19618,1654752949,19.347,53.92,1186,407,12923,19430,938.703,1.9,1.98,13.1,2.042,0.046,19618,1
19620,1654752951,19.337,54.06,1124,400,12929,19443,938.696,1.91,1.98,13.13,2.047,0.046,19620,1
19622,1654752953,19.326,53.29,1105,400,12936,19449,938.705,1.9,1.97,13.06,2.037,0.046,19622,1
19624,1654752955,19.316,51.53,1084,400,12932,19457,938.702,1.81,1.88,12.43,1.939,0.044,19624,1
19626,1654752957,19.306,50.32,1143,400,12933,19447,938.696,1.73,1.8,11.93,1.86,0.042,19626,1
19628,1654752959,19.296,49.5,1118,400,12931,19447,938.705,1.63,1.69,11.2,1.746,0.039,19628,1
19630,1654752961,19.285,49.03,1109,400,12934,19450,938.7,1.58,1.64,10.88,1.697,0.038,19630,1
19632,1654752963,19.275,48.68,1084,400,12930,19453,938.697,1.67,1.74,11.51,1.795,0.041,19632,1
19634,1654752965,19.264,48.38,1115,408,12921,19450,938.692,1.77,1.84,12.16,1.896,0.043,19634,1
19636,1654752967,19.254,48.18,1128,400,12926,19437,938.704,1.83,1.91,12.62,1.968,0.044,19636,1
19638,1654752969,19.243,48.0,1115,403,12925,19440,938.705,1.84,1.91,12.68,1.977,0.045,19638,1
19640,1654752971,19.233,47.85,1166,408,12923,19440,938.697,1.81,1.88,12.44,1.94,0.044,19640,1
19642,1654752973,19.222,47.76,1145,400,12924,19430,938.72,1.73,1.8,11.92,1.859,0.042,19642,1
19644,1654752975,19.211,47.65,1180,406,12919,19436,938.708,1.65,1.71,11.32,1.766,0.04,19644,1
19646,1654752977,19.201,47.58,1189,407,12925,19428,938.706,1.58,1.64,10.87,1.695,0.038,19646,1
19648,1654752979,19.19,47.53,1172,400,12923,19435,938.699,1.57,1.63,10.78,1.681,0.038,19648,1
19650,1654752981,19.179,47.46,1141,400,12931,19438,938.69,1.47,1.53,10.13,1.58,0.036,19650,1
19652,1654752983,19.168,48.2,1279,432,12915,19412,938.701,1.41,1.46,9.68,1.51,0.034,19652,1
19654,1654752985,19.158,49.83,1281,422,12913,19417,938.72,1.46,1.52,10.05,1.567,0.035,19654,1
19656,1654752987,19.147,51.04,1283,430,12910,19406,938.709,1.54,1.6,10.59,1.651,0.037,19656,1
19658,1654752989,19.136,51.8,1218,413,12917,19417,938.711,1.52,1.58,10.47,1.633,0.037,19658,1
19660,1654752991,19.125,52.33,1239,410,12923,19421,938.709,1.48,1.53,10.15,1.583,0.036,19660,1
19662,1654752993,19.114,52.72,1226,410,12924,19418,938.7,1.44,1.49,9.9,1.543,0.035,19662,1
19664,1654752995,19.103,52.97,1247,412,12921,19425,938.714,1.43,1.49,9.87,1.54,0.035,19664,1
19666,1654752997,19.092,53.19,1208,406,12919,19415,938.707,1.51,1.56,10.37,1.616,0.037,19666,1
19668,1654752999,19.08,53.38,1220,412,12917,19418,938.722,1.51,1.57,10.37,1.617,0.037,19668,1
19670,1654753001,19.069,53.52,1208,404,12920,19421,938.704,1.5,1.56,10.3,1.607,0.036,19670,1
19672,1654753003,19.058,53.64,1195,400,12927,19431,938.716,1.52,1.58,10.47,1.633,0.037,19672,1
19674,1654753005,19.047,53.79,1216,406,12922,19417,938.729,1.69,1.75,11.62,1.812,0.041,19674,1
19676,1654753007,19.035,53.84,1216,403,12927,19423,938.724,1.77,1.84,12.16,1.897,0.043,19676,1
19678,1654753009,19.024,53.94,1235,408,12920,19422,938.723,1.78,1.85,12.24,1.909,0.043,19678,1
19680,1654753011,19.013,54.03,1216,400,12920,19427,938.719,1.76,1.83,12.13,1.891,0.043,19680,1
19682,1654753013,19.001,53.25,1153,400,12938,19438,938.732,1.72,1.79,11.84,1.847,0.042,19682,1
19684,1654753015,18.99,51.53,1149,400,12936,19438,938.717,1.68,1.74,11.53,1.798,0.041,19684,1
19686,1654753017,18.978,50.33,1132,400,12937,19441,938.716,1.66,1.72,11.42,1.781,0.04,19686,1
19688,1654753019,18.967,49.55,1182,400,12931,19438,938.727,1.65,1.72,11.37,1.773,0.04,19688,1
19690,1654753021,18.955,49.03,1149,400,12931,19437,938.719,1.66,1.72,11.42,1.781,0.04,19690,1
19692,1654753023,18.944,48.63,1164,400,12929,19431,938.706,1.75,1.82,12.04,1.877,0.042,19692,1
19694,1654753025,18.932,48.41,1197,418,12927,19426,938.71,1.82,1.89,12.5,1.949,0.044,19694,1
19696,1654753027,18.92,48.22,1187,405,12928,19429,938.706,1.81,1.88,12.45,1.942,0.044,19696,1
19698,1654753029,18.908,48.04,1161,400,12932,19436,938.705,1.79,1.86,12.32,1.921,0.043,19698,1
19700,1654753031,18.897,47.95,1145,400,12933,19438,938.702,1.76,1.83,12.11,1.889,0.043,19700,1
19702,1654753033,18.885,47.78,1147,400,12932,19436,938.707,1.77,1.84,12.21,1.904,0.043,19702,1
19704,1654753035,18.873,47.73,1176,400,12926,19440,938.699,1.74,1.81,11.98,1.868,0.042,19704,1
19706,1654753037,18.861,47.58,1182,406,12928,19435,938.691,1.71,1.78,11.76,1.834,0.041,19706,1
19708,1654753039,18.849,47.51,1149,400,12927,19438,938.699,1.69,1.76,11.65,1.817,0.041,19708,1
19710,1654753041,18.837,47.46,1168,401,12924,19431,938.703,1.71,1.78,11.76,1.834,0.041,19710,1
19712,1654753043,18.825,48.18,1251,431,12915,19415,938.701,1.74,1.81,11.99,1.87,0.042,19712,1
19714,1654753045,18.813,49.84,1224,421,12917,19419,938.696,1.77,1.84,12.16,1.896,0.043,19714,1
19716,1654753047,18.801,51.03,1220,412,12915,19421,938.706,1.8,1.87,12.41,1.935,0.044,19716,1
19718,1654753049,18.789,51.82,1207,415,12920,19429,938.722,1.8,1.87,12.4,1.934,0.044,19718,1
19720,1654753051,18.776,52.35,1189,410,12921,19434,938.709,1.76,1.82,12.09,1.885,0.043,19720,1
19722,1654753053,18.764,52.73,1210,402,12926,19427,938.721,1.86,1.94,12.82,1.999,0.045,19722,1
19724,1654753055,18.752,52.98,1203,404,12917,19428,938.721,1.99,2.07,13.69,2.135,0.048,19724,1
19726,1654753057,18.739,53.19,1195,406,12926,19432,938.72,2.01,2.09,13.87,2.162,0.049,19726,1
19728,1654753059,18.727,53.36,1226,404,12923,19435,938.699,1.92,2.0,13.22,2.062,0.047,19728,1
19730,1654753061,18.715,53.54,1233,420,12920,19420,938.707,1.83,1.9,12.6,1.964,0.044,19730,1
19732,1654753063,18.702,53.61,1208,403,12920,19430,938.706,1.75,1.81,12.01,1.873,0.042,19732,1
19734,1654753065,18.69,53.73,1201,401,12929,19430,938.698,1.75,1.82,12.03,1.875,0.042,19734,1
19736,1654753067,18.677,53.82,1207,404,12920,19425,938.709,1.79,1.86,12.3,1.918,0.043,19736,1
19738,1654753069,18.664,53.93,1216,409,12921,19422,938.706,1.78,1.85,12.28,1.915,0.043,19738,1
19740,1654753071,18.652,53.99,1186,408,12925,19425,938.722,1.77,1.84,12.22,1.905,0.043,19740,1
19742,1654753073,18.639,53.27,1117,400,12940,19449,938.717,1.76,1.83,12.1,1.886,0.043,19742,1
19744,1654753075,18.626,51.44,1178,400,12936,19436,938.714,1.71,1.78,11.79,1.839,0.042,19744,1
19746,1654753077,18.614,50.26,1191,400,12932,19431,938.703,1.6,1.67,11.03,1.721,0.039,19746,1
19748,1654753079,18.601,49.47,1189,400,12932,19430,938.694,1.51,1.57,10.41,1.623,0.037,19748,1
19750,1654753081,18.588,49.03,1172,400,12931,19438,938.706,1.47,1.53,10.14,1.581,0.036,19750,1
19752,1654753083,18.575,48.64,1176,400,12930,19439,938.706,1.46,1.52,10.05,1.568,0.035,19752,1
19754,1654753085,18.562,48.4,1199,401,12926,19429,938.7,1.44,1.5,9.93,1.549,0.035,19754,1
19756,1654753087,18.549,48.19,1134,400,12934,19444,938.703,1.44,1.49,9.89,1.542,0.035,19756,1
19758,1654753089,18.536,48.01,1170,400,12929,19436,938.702,1.47,1.53,10.11,1.577,0.036,19758,1
19760,1654753091,18.523,47.92,1191,408,12924,19428,938.702,1.48,1.54,10.19,1.59,0.036,19760,1
19762,1654753093,18.51,47.76,1182,407,12923,19427,938.707,1.46,1.52,10.04,1.566,0.035,19762,1
19764,1654753095,18.497,47.71,1157,400,12931,19436,938.699,1.4,1.46,9.66,1.506,0.034,19764,1
19766,1654753097,18.484,47.61,1159,400,12935,19434,938.694,1.42,1.48,9.79,1.527,0.034,19766,1
19768,1654753099,18.47,47.5,1193,401,12930,19433,938.696,1.44,1.49,9.9,1.543,0.035,19768,1
19770,1654753101,18.457,47.39,1176,400,12931,19430,938.704,1.49,1.55,10.28,1.603,0.036,19770,1
19772,1654753103,18.444,48.14,1289,426,12915,19408,938.703,1.55,1.61,10.69,1.667,0.038,19772,1
